"REF_DATE","GEO","DGUID","Farm products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002-11","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","250.00","","","","2"
"2002-12","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","215.00","","","","2"
"2003-01","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","205.00","","","","2"
"2003-02","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","203.00","","","","2"
"2003-03","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","203.00","","","","2"
"2003-04","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","210.00","","","","2"
"2003-05","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","214.00","","","","2"
"2003-06","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","218.00","","","","2"
"2003-07","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","217.00","","","","2"
"2003-08","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","186.00","","","","2"
"2003-09","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","200.00","","","","2"
"2003-10","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","217.00","","","","2"
"2003-11","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","199.00","","","","2"
"2003-12","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","200.00","","","","2"
"2004-01","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","200.00","","","","2"
"2004-02","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","200.00","","","","2"
"2004-03","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","200.00","","","","2"
"2004-04","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","220.00","","","","2"
"2004-05","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","222.00","","","","2"
"2004-06","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","229.00","","","","2"
"2004-07","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","235.00","","","","2"
"2004-08","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","225.00","","","","2"
"2004-09","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","207.00","","","","2"
"2004-10","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","204.00","","","","2"
"2004-11","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","180.00","","","","2"
"2004-12","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","160.00","","","","2"
"2005-01","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","150.00","","","","2"
"2005-02","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","150.00","","","","2"
"2005-03","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","150.00","","","","2"
"2005-04","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","150.00","","","","2"
"2005-05","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","150.00","","","","2"
"2005-06","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","150.00","","","","2"
"2005-07","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","150.00","","","","2"
"2005-08","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","152.00","","","","2"
"2005-09","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","133.00","","","","2"
"2005-10","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","130.00","","","","2"
"2005-11","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","130.00","","","","2"
"2005-12","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","130.00","","","","2"
"2006-01","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","135.00","","","","2"
"2006-02","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","140.00","","","","2"
"2006-03","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","150.00","","","","2"
"2006-04","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","165.00","","","","2"
"2006-05","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","168.00","","","","2"
"2006-06","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","173.00","","","","2"
"2006-07","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","175.00","","","","2"
"2006-08","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","152.00","","","","2"
"2006-09","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","150.00","","","","2"
"2006-10","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","170.00","","","","2"
"2006-11","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","201.00","","","","2"
"2006-12","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","197.00","","","","2"
"2007-01","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","205.00","","","","2"
"2007-02","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","204.00","","","","2"
"2007-03","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","211.00","","","","2"
"2007-04","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","218.00","","","","2"
"2007-05","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","228.00","","","","2"
"2007-06","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","232.00","","","","2"
"2007-07","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","230.00","","","","2"
"2007-08","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","200.00","","","","2"
"2007-09","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","184.00","","","","2"
"2007-10","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","196.00","","","","2"
"2007-11","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","245.00","","","","2"
"2007-12","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","256.00","","","","2"
"2008-01","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","248.00","","","","2"
"2008-02","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","259.00","","","","2"
"2008-03","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","248.00","","","","2"
"2008-04","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","284.00","","","","2"
"2008-05","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","283.00","","","","2"
"2008-06","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","275.00","","","","2"
"2008-07","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","281.00","","","","2"
"2008-08","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","251.00","","","","2"
"2008-09","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","249.00","","","","2"
"2008-10","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","223.00","","","","2"
"2008-11","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","262.00","","","","2"
"2008-12","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","243.00","","","","2"
"2009-01","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","240.00","","","","2"
"2009-02","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","237.00","","","","2"
"2009-03","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","231.00","","","","2"
"2009-04","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","234.00","","","","2"
"2009-05","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","229.00","","","","2"
"2009-06","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","243.00","","","","2"
"2009-07","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","231.00","","","","2"
"2009-08","Nova Scotia","2016A000212","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212078","3.3","224.00","","","","2"
